"GEO_ID","NAME","B01003_001E","B01003_001EA","B01003_001M","B01003_001MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"8600000US02138","ZCTA5 02138","38504","null","1173","null",
"8600000US02139","ZCTA5 02139","38715","null","1033","null",
"8600000US02140","ZCTA5 02140","21490","null","890","null",
"8600000US02141","ZCTA5 02141","14522","null","605","null",
"8600000US02142","ZCTA5 02142","3676","null","405","null",
"8600000US02143","ZCTA5 02143","25327","null","947","null",
"8600000US02144","ZCTA5 02144","24818","null","932","null",
"8600000US02145","ZCTA5 02145","28402","null","897","null",
"8600000US02148","ZCTA5 02148","60984","null","33","null",
"8600000US02149","ZCTA5 02149","46118","null","36","null",
"8600000US02150","ZCTA5 02150","39983","null","48","null",
"8600000US02151","ZCTA5 02151","53701","null","62","null",
"8600000US02152","ZCTA5 02152","18542","null","24","null",
"8600000US02155","ZCTA5 02155","59735","null","309","null",
"8600000US02163","ZCTA5 02163","2621","null","449","null",
"8600000US02169","ZCTA5 02169","56523","null","853","null",
"8600000US02170","ZCTA5 02170","19848","null","990","null",
"8600000US02171","ZCTA5 02171","17836","null","893","null",
"8600000US02176","ZCTA5 02176","28113","null","56","null",
"8600000US02180","ZCTA5 02180","23223","null","27","null",
"8600000US02184","ZCTA5 02184","37220","null","49","null",
"8600000US02186","ZCTA5 02186","27572","null","34","null",
"8600000US02188","ZCTA5 02188","15831","null","881","null",
"8600000US02189","ZCTA5 02189","15296","null","795","null",
"8600000US02190","ZCTA5 02190","17247","null","729","null",
"8600000US02191","ZCTA5 02191","8360","null","429","null",
"8600000US02199","ZCTA5 02199","1157","null","275","null",
"8600000US02203","ZCTA5 02203","30","null","25","null",
"8600000US02210","ZCTA5 02210","3715","null","461","null",
"8600000US02215","ZCTA5 02215","25770","null","1299","null",
"8600000US02301","ZCTA5 02301","63420","null","1083","null",
"8600000US02302","ZCTA5 02302","32174","null","1086","null",
"8600000US02322","ZCTA5 02322","4500","null","20","null",
"8600000US02324","ZCTA5 02324","27436","null","27","null",
"8600000US02330","ZCTA5 02330","11720","null","30","null",
"8600000US02332","ZCTA5 02332","15812","null","22","null",
"8600000US02333","ZCTA5 02333","14466","null","54","null",
"8600000US02338","ZCTA5 02338","7842","null","16","null",
"8600000US02339","ZCTA5 02339","14459","null","21","null",
"8600000US02341","ZCTA5 02341","10777","null","33","null",
"8600000US02343","ZCTA5 02343","10423","null","941","null",
"8600000US02346","ZCTA5 02346","24802","null","64","null",
"8600000US02347","ZCTA5 02347","11420","null","78","null",
"8600000US02351","ZCTA5 02351","16436","null","36","null",
"8600000US02356","ZCTA5 02356","13312","null","535","null",
"8600000US02357","ZCTA5 02357","1061","null","239","null",
"8600000US02359","ZCTA5 02359","18380","null","30","null",
"8600000US02360","ZCTA5 02360","59826","null","48","null",
"8600000US02364","ZCTA5 02364","13566","null","42","null",
"8600000US02366","ZCTA5 02366","198","null","41","null",
"8600000US02367","ZCTA5 02367","2954","null","28","null",
"8600000US02368","ZCTA5 02368","34686","null","948","null",
"8600000US02370","ZCTA5 02370","17953","null","39","null",
"8600000US02375","ZCTA5 02375","10248","null","536","null",
"8600000US02379","ZCTA5 02379","7198","null","50","null",
"8600000US02382","ZCTA5 02382","15056","null","28","null",
"8600000US02420","ZCTA5 02420","14718","null","531","null",
"8600000US02421","ZCTA5 02421","18622","null","527","null",
"8600000US02445","ZCTA5 02445","21074","null","843","null",
"8600000US02446","ZCTA5 02446","29862","null","786","null",
"8600000US02451","ZCTA5 02451","18246","null","657","null",
"8600000US02452","ZCTA5 02452","14909","null","695","null",
"8600000US02453","ZCTA5 02453","29505","null","792","null",
"8600000US02457","ZCTA5 02457","1752","null","199","null",
"8600000US02458","ZCTA5 02458","12778","null","613","null",
"8600000US02459","ZCTA5 02459","19012","null","794","null",
"8600000US02460","ZCTA5 02460","9773","null","733","null",
"8600000US02461","ZCTA5 02461","7084","null","550","null",
"8600000US02462","ZCTA5 02462","1389","null","256","null",
"8600000US02464","ZCTA5 02464","3326","null","311","null",
"8600000US02465","ZCTA5 02465","11814","null","612","null",
"8600000US02466","ZCTA5 02466","8929","null","506","null",
"8600000US02467","ZCTA5 02467","22269","null","921","null",
"8600000US02468","ZCTA5 02468","5623","null","315","null",
"8600000US02472","ZCTA5 02472","35518","null","89","null",
"8600000US02474","ZCTA5 02474","27878","null","577","null",
"8600000US02476","ZCTA5 02476","17426","null","577","null",
"8600000US02478","ZCTA5 02478","26099","null","34","null",
"8600000US02481","ZCTA5 02481","16140","null","461","null",
"8600000US02482","ZCTA5 02482","10855","null","445","null",
"8600000US02492","ZCTA5 02492","20571","null","428","null",
"8600000US02493","ZCTA5 02493","12112","null","25","null",
"8600000US02494","ZCTA5 02494","10399","null","429","null",
"8600000US02532","ZCTA5 02532","13218","null","846","null",
"8600000US02534","ZCTA5 02534","887","null","379","null",
"8600000US02535","ZCTA5 02535","1753","null","312","null",
"8600000US02536","ZCTA5 02536","19630","null","546","null",
"8600000US02537","ZCTA5 02537","6689","null","649","null",
"8600000US02538","ZCTA5 02538","4128","null","640","null",
"8600000US02539","ZCTA5 02539","4320","null","17","null",
"8600000US02540","ZCTA5 02540","8346","null","673","null",
"8600000US02542","ZCTA5 02542","949","null","175","null",
"8600000US02543","ZCTA5 02543","649","null","188","null",
"8600000US02553","ZCTA5 02553","111","null","112","null",
"8600000US02554","ZCTA5 02554","10935","null","137","null",
"8600000US02556","ZCTA5 02556","2499","null","370","null",
"8600000US02557","ZCTA5 02557","4665","null","33","null",
"8600000US02558","ZCTA5 02558","1170","null","365","null",
"8600000US02559","ZCTA5 02559","3746","null","508","null",
"8600000US02561","ZCTA5 02561","296","null","214","null",
"8600000US02562","ZCTA5 02562","3094","null","377","null",
"8600000US02563","ZCTA5 02563","9861","null","678","null",
"8600000US02564","ZCTA5 02564","233","null","137","null",
"8600000US02568","ZCTA5 02568","4107","null","25","null",
"8600000US02571","ZCTA5 02571","10608","null","940","null",
"8600000US02575","ZCTA5 02575","2418","null","313","null",
"8600000US02576","ZCTA5 02576","4383","null","630","null",
"8600000US02584","ZCTA5 02584","0","null","12","null",
"8600000US02601","ZCTA5 02601","15677","null","754","null",
"8600000US02630","ZCTA5 02630","1957","null","469","null",
"8600000US02631","ZCTA5 02631","9730","null","80","null",
"8600000US02632","ZCTA5 02632","10208","null","569","null",
"8600000US02633","ZCTA5 02633","4070","null","282","null",
"8600000US02635","ZCTA5 02635","3004","null","497","null",
"8600000US02637","ZCTA5 02637","199","null","82","null",
"8600000US02638","ZCTA5 02638","3126","null","325","null",
"8600000US02639","ZCTA5 02639","3198","null","361","null",
"8600000US02641","ZCTA5 02641","194","null","106","null",
"8600000US02642","ZCTA5 02642","4876","null","49","null",
"8600000US02643","ZCTA5 02643","0","null","12","null",
"8600000US02644","ZCTA5 02644","3791","null","416","null",
"8600000US02645","ZCTA5 02645","9116","null","426","null",
"8600000US02646","ZCTA5 02646","2094","null","352","null",
"8600000US02647","ZCTA5 02647","97","null","81","null",
"8600000US02648","ZCTA5 02648","6667","null","494","null",
"8600000US02649","ZCTA5 02649","14148","null","51","null",
"8600000US02650","ZCTA5 02650","901","null","195","null",
"8600000US02651","ZCTA5 02651","25","null","40","null",
"8600000US02652","ZCTA5 02652","687","null","233","null",
"8600000US02653","ZCTA5 02653","5856","null","54","null",
"8600000US02655","ZCTA5 02655","3208","null","334","null",
"8600000US02657","ZCTA5 02657","2973","null","26","null",
"8600000US02659","ZCTA5 02659","1021","null","212","null",
"8600000US02660","ZCTA5 02660","6196","null","411","null",
"8600000US02663","ZCTA5 02663","102","null","99","null",
"8600000US02664","ZCTA5 02664","8693","null","500","null",
"8600000US02666","ZCTA5 02666","435","null","182","null",
"8600000US02667","ZCTA5 02667","3515","null","292","null",
"8600000US02668","ZCTA5 02668","2660","null","403","null",
"8600000US02669","ZCTA5 02669","27","null","36","null",
"8600000US02670","ZCTA5 02670","1195","null","155","null",
"8600000US02671","ZCTA5 02671","1026","null","233","null",
"8600000US02672","ZCTA5 02672","277","null","195","null",
"8600000US02673","ZCTA5 02673","8517","null","567","null",
"8600000US02675","ZCTA5 02675","6580","null","484","null",
"8600000US02702","ZCTA5 02702","4382","null","272","null",
"8600000US02703","ZCTA5 02703","44789","null","41","null",
"8600000US02713","ZCTA5 02713","49","null","22","null",
"8600000US02715","ZCTA5 02715","3893","null","447","null",
"8600000US02717","ZCTA5 02717","4917","null","274","null",
"8600000US02718","ZCTA5 02718","6394","null","580","null",
"8600000US02719","ZCTA5 02719","16045","null","38","null",
"8600000US02720","ZCTA5 02720","30160","null","950","null",
"8600000US02721","ZCTA5 02721","25978","null","915","null",
"8600000US02723","ZCTA5 02723","15066","null","792","null",
"8600000US02724","ZCTA5 02724","17769","null","884","null",
"8600000US02725","ZCTA5 02725","2487","null","449","null",
"8600000US02726","ZCTA5 02726","15678","null","451","null",
"8600000US02738","ZCTA5 02738","5132","null","27","null",
"8600000US02739","ZCTA5 02739","6336","null","18","null",
"8600000US02740","ZCTA5 02740","43454","null","968","null",
"8600000US02743","ZCTA5 02743","10529","null","25","null",
"8600000US02744","ZCTA5 02744","11170","null","727","null",
"8600000US02745","ZCTA5 02745","24993","null","907","null",
"8600000US02746","ZCTA5 02746","15417","null","810","null",
"8600000US02747","ZCTA5 02747","22947","null","588","null",
"8600000US02748","ZCTA5 02748","11607","null","573","null",
"8600000US02760","ZCTA5 02760","27474","null","345","null",
"8600000US02762","ZCTA5 02762","9183","null","32","null",
"8600000US02763","ZCTA5 02763","1706","null","342","null",
"8600000US02764","ZCTA5 02764","3837","null","444","null",
"8600000US02766","ZCTA5 02766","19745","null","29","null",
"8600000US02767","ZCTA5 02767","14488","null","218","null",
"8600000US02769","ZCTA5 02769","12173","null","23","null",
"8600000US02770","ZCTA5 02770","5407","null","124","null",
"8600000US02771","ZCTA5 02771","15441","null","20","null",
"8600000US02777","ZCTA5 02777","16567","null","23","null",
"8600000US02779","ZCTA5 02779","6730","null","20","null",
"8600000US02780","ZCTA5 02780","50438","null","654","null",
"8600000US02790","ZCTA5 02790","15793","null","225","null",
"8600000US02791","ZCTA5 02791","402","null","160","null",
"8600000US02802","ZCTA5 02802","723","null","431","null",
"8600000US02804","ZCTA5 02804","1849","null","362","null",
"8600000US02806","ZCTA5 02806","16153","null","28","null",
"8600000US02807","ZCTA5 02807","916","null","165","null",
"8600000US02808","ZCTA5 02808","2312","null","489","null",
"8600000US02809","ZCTA5 02809","22172","null","48","null",
"8600000US02812","ZCTA5 02812","1207","null","275","null",
"8600000US02813","ZCTA5 02813","7799","null","25","null",
"8600000US02814","ZCTA5 02814","7901","null","334","null",
"8600000US02815","ZCTA5 02815","367","null","276","null",
"8600000US02816","ZCTA5 02816","32738","null","398","null",
"8600000US02817","ZCTA5 02817","6224","null","20","null",
"8600000US02818","ZCTA5 02818","18292","null","403","null",
"8600000US02822","ZCTA5 02822","6304","null","340","null",
"8600000US02825","ZCTA5 02825","5768","null","451","null",
"8600000US02826","ZCTA5 02826","418","null","191","null",
"8600000US02827","ZCTA5 02827","2202","null","270","null",
"8600000US02828","ZCTA5 02828","7592","null","450","null",
"8600000US02830","ZCTA5 02830","6255","null","693","null",
"8600000US02831","ZCTA5 02831","3277","null","485","null",
"8600000US02832","ZCTA5 02832","4795","null","515","null",
"8600000US02833","ZCTA5 02833","1141","null","391","null",
"8600000US02835","ZCTA5 02835","5494","null","17","null",
"8600000US02836","ZCTA5 02836","150","null","120","null",
"8600000US02837","ZCTA5 02837","3489","null","23","null",
"8600000US02838","ZCTA5 02838","3495","null","666","null",
"8600000US02839","ZCTA5 02839","2098","null","487","null",
"8600000US02840","ZCTA5 02840","23112","null","61","null",
"8600000US02841","ZCTA5 02841","1633","null","13","null",
"8600000US02842","ZCTA5 02842","15936","null","60","null",
"8600000US02852","ZCTA5 02852","22048","null","428","null",
"8600000US02857","ZCTA5 02857","8206","null","665","null",
"8600000US02858","ZCTA5 02858","774","null","375","null",
"8600000US02859","ZCTA5 02859","7070","null","721","null",
"8600000US02860","ZCTA5 02860","46363","null","743","null",
"8600000US02861","ZCTA5 02861","25622","null","666","null",
"8600000US02863","ZCTA5 02863","19411","null","54","null",
"8600000US02864","ZCTA5 02864","34797","null","55","null",
"8600000US02865","ZCTA5 02865","17667","null","760","null",
"8600000US02871","ZCTA5 02871","17119","null","171","null",
"8600000US02872","ZCTA5 02872","244","null","169","null",
"8600000US02873","ZCTA5 02873","200","null","153","null",
"8600000US02874","ZCTA5 02874","6045","null","656","null",
"8600000US02875","ZCTA5 02875","466","null","199","null",
"8600000US02876","ZCTA5 02876","353","null","207","null",
"8600000US02878","ZCTA5 02878","15774","null","28","null",
"8600000US02879","ZCTA5 02879","20610","null","558","null",
"8600000US02881","ZCTA5 02881","7629","null","509","null",
"8600000US02882","ZCTA5 02882","14029","null","409","null",
"8600000US02885","ZCTA5 02885","10461","null","43","null",
"8600000US02886","ZCTA5 02886","28776","null","703","null",
"8600000US02888","ZCTA5 02888","18687","null","657","null",
"8600000US02889","ZCTA5 02889","27807","null","646","null",
"8600000US02891","ZCTA5 02891","21143","null","399","null",
"8600000US02892","ZCTA5 02892","5611","null","558","null",
"8600000US02893","ZCTA5 02893","29143","null","352","null",
"8600000US02894","ZCTA5 02894","517","null","212","null",
"8600000US02895","ZCTA5 02895","41603","null","39","null",
"8600000US02896","ZCTA5 02896","12060","null","208","null",
"8600000US02898","ZCTA5 02898","1289","null","260","null",
"8600000US02903","ZCTA5 02903","10979","null","586","null",
"8600000US02904","ZCTA5 02904","30613","null","1809","null",
"8600000US02905","ZCTA5 02905","26174","null","1421","null",
"8600000US02906","ZCTA5 02906","27825","null","1233","null",
"8600000US02907","ZCTA5 02907","31294","null","1748","null",
"8600000US02908","ZCTA5 02908","36314","null","1891","null",
"8600000US02909","ZCTA5 02909","40809","null","1861","null",
"8600000US02910","ZCTA5 02910","22387","null","1038","null",
"8600000US02911","ZCTA5 02911","15921","null","717","null",
"8600000US02912","ZCTA5 02912","1340","null","227","null",
"8600000US02914","ZCTA5 02914","21487","null","848","null",
"8600000US02915","ZCTA5 02915","16660","null","749","null",
"8600000US02916","ZCTA5 02916","9238","null","534","null",
"8600000US02917","ZCTA5 02917","14139","null","447","null",
"8600000US02919","ZCTA5 02919","29307","null","26","null",
"8600000US02920","ZCTA5 02920","37165","null","1074","null",
"8600000US02921","ZCTA5 02921","12243","null","694","null",
"8600000US03031","ZCTA5 03031","11475","null","155","null",
"8600000US03032","ZCTA5 03032","5446","null","21","null",
"8600000US03033","ZCTA5 03033","5348","null","30","null",
"8600000US03034","ZCTA5 03034","4046","null","95","null",
"8600000US03036","ZCTA5 03036","5129","null","26","null",
"8600000US03037","ZCTA5 03037","4366","null","95","null",
"8600000US03038","ZCTA5 03038","33643","null","145","null",
"8600000US03042","ZCTA5 03042","6966","null","22","null",
"8600000US03043","ZCTA5 03043","1577","null","186","null",
"8600000US03044","ZCTA5 03044","4659","null","38","null",
"8600000US03045","ZCTA5 03045","13621","null","551","null",
"8600000US03046","ZCTA5 03046","2827","null","19","null",
